klm;woj;wojewodztwo;trb;zut;d21;d32;d345;d347;d348;d36;d38;d61;d63;los;dochg;wydg
3;16;opolskie;12;1;1;1;1;1;1;65;3;5;2;4;3 932,78;3 615,04
3;16;opolskie;2;1;2;1;1;1;1;64;3;3;3;3;2 859,81;2 456,18
3;16;opolskie;1;1;2;1;1;1;1;59;3;2;3;2;3 480,77;2 271,38
3;16;opolskie;2;1;2;1;1;1;1;55;2;3;3;3;3 041,00;3 147,34
3;16;opolskie;2;4;2;1;1;1;1;48;2;3;3;3;2 504,34;1 669,74
3;16;opolskie;12;1;2;1;1;1;1;65;3;3;3;3;2 550,20;3 146,65
3;16;opolskie;4;1;2;1;1;1;1;60;3;4;1;5;2 575,02;1 886,33
3;16;opolskie;3;1;1;1;1;1;1;47;2;5;2;4;2 062,20;1 903,60
3;16;opolskie;12;5;1;1;1;1;1;61;3;3;3;3;2 546,30;5 148,77
3;16;opolskie;9;1;2;1;1;1;1;74;4;3;2;2;4 104,60;4 286,79
3;16;opolskie;12;1;2;1;1;1;1;54;2;3;2;2;3 055,50;1 787,09
3;16;opolskie;12;1;2;1;1;1;1;54;2;2;4;3;4 216,40;1 605,59
3;16;opolskie;3;1;2;1;1;1;1;55;2;3;3;4;3 255,07;2 735,70
3;16;opolskie;1;6;1;1;1;1;1;62;3;3;3;2;1 691,35;1 115,41
3;16;opolskie;11;6;2;1;1;1;1;54;2;4;1;1;811,27;905,13
3;16;opolskie;11;1;1;1;1;1;1;60;3;3;2;1;818,4;1 113,35
3;16;opolskie;2;4;1;3;1;4;1;85;3;3;3;3;1 800,00;1 592,12
3;16;opolskie;2;1;1;2;1;4;1;116;3;4;2;3;1 520,00;1 278,17
3;16;opolskie;12;6;1;3;1;2;1;180;8;3;3;5;2 728,87;2 387,84
3;16;opolskie;3;1;2;1;1;1;1;52;2;3;3;4;2 169,68;2 479,35
3;16;opolskie;12;6;1;1;1;2;1;104;5;3;3;6;2 966,00;2 760,57
3;16;opolskie;3;1;2;1;1;1;2;54;2;3;2;4;1 486,97;1 238,34
3;16;opolskie;2;4;1;1;1;1;1;62;3;3;3;3;1 490,21;1 514,02
3;16;opolskie;11;5;2;1;1;1;1;49;2;4;2;1;1 223,99;1 347,86
3;16;opolskie;1;5;1;3;1;2;1;60;2;3;3;2;2 345,10;1 706,24
3;16;opolskie;2;1;1;3;1;2;1;100;3;3;3;3;4 413,55;2 683,43
3;16;opolskie;3;1;1;3;1;2;1;120;2;3;4;4;4 986,88;3 267,79
3;16;opolskie;2;1;2;1;1;1;1;53;2;3;3;3;2 614,97;2 982,79
3;16;opolskie;3;1;2;1;1;2;1;51;2;3;3;4;2 290,70;3 058,37
3;16;opolskie;2;1;2;1;1;1;1;63;3;3;3;3;2 546,57;2 278,67
3;16;opolskie;12;6;1;1;1;1;1;53;2;2;4;2;3 015,20;2 059,69
3;16;opolskie;8;1;1;1;1;1;1;62;3;3;3;4;4 722,40;6 361,39
3;16;opolskie;3;1;2;1;1;1;1;62;3;3;3;4;2 628,12;2 382,00
3;16;opolskie;12;1;1;1;1;1;1;53;2;3;3;3;3 027,43;2 793,32
3;16;opolskie;1;5;2;1;1;3;1;42;2;3;3;2;1 476,70;911,1
3;16;opolskie;1;5;1;1;1;1;1;56;3;3;3;2;2 282,41;2 294,66
3;16;opolskie;12;1;2;1;1;3;1;72;3;2;4;4;4 207,45;1 870,11
3;16;opolskie;3;1;2;1;1;4;1;65;3;2;4;4;3 051,36;2 081,08
3;16;opolskie;8;1;2;1;1;4;1;132;3;2;3;4;2 711,91;2 386,72
3;16;opolskie;3;7;2;1;1;3;2;34;1;5;1;4;869,72;918,71
3;16;opolskie;2;1;2;1;1;1;1;37;2;3;3;3;1 471,57;2 704,72
3;16;opolskie;11;5;2;1;1;1;1;47;3;3;3;1;1 036,08;1 019,81
3;16;opolskie;8;5;1;1;1;1;1;62;4;3;3;5;2 000,73;1 648,98
3;16;opolskie;11;5;2;1;1;1;1;37;2;4;1;1;1 058,19;837,02
3;16;opolskie;5;1;2;1;1;2;1;52;2;3;3;6;2 477,46;2 105,19
3;16;opolskie;8;1;2;1;1;1;1;47;3;4;3;4;2 218,95;1 541,21
3;16;opolskie;3;1;2;1;1;1;1;63;4;3;3;4;1 958,99;1 703,94
3;16;opolskie;12;1;1;1;1;1;1;47;3;3;2;4;2 607,16;2 594,35
3;16;opolskie;1;5;1;1;1;1;1;46;3;3;3;2;1 456,84;2 039,14
3;16;opolskie;11;5;1;1;1;3;1;44;2;3;3;1;1 492,10;1 271,28
3;16;opolskie;1;4;1;1;1;1;1;45;2;3;3;2;1 980,70;1 266,91
3;16;opolskie;11;5;2;1;1;3;1;42;2;3;3;1;1 567,06;920,64
3;16;opolskie;6;1;2;1;1;3;1;46;2;5;1;3;1 198,44;1 194,79
3;16;opolskie;12;5;2;1;1;3;1;70;3;5;1;2;834,53;635
3;16;opolskie;2;1;1;1;1;1;1;38;2;5;2;3;2 188,57;1 130,46
3;16;opolskie;1;4;1;1;1;1;1;37;2;4;2;2;1 595,48;1 353,39
3;16;opolskie;3;1;2;1;1;2;1;66;3;3;3;4;6 729,23;4 619,52
3;16;opolskie;4;1;2;1;1;2;1;50;2;3;3;5;3 776,38;3 108,59
3;16;opolskie;2;4;2;1;1;1;1;47;2;3;3;3;3 533,00;2 201,63
3;16;opolskie;11;5;2;1;1;1;1;35;2;2;5;1;1 124,37;877,62
3;16;opolskie;1;5;2;1;1;1;1;48;2;3;3;2;1 694,89;1 185,81
3;16;opolskie;1;1;2;1;1;1;2;64;2;3;3;2;4 170,07;3 497,16
3;16;opolskie;11;6;2;1;1;1;2;27;1;5;1;1;431,72;614,51
3;16;opolskie;11;6;2;1;1;1;2;35;2;3;3;1;954,17;822,05
3;16;opolskie;3;1;2;1;1;1;1;57;3;3;2;4;2 087,30;2 611,95
3;16;opolskie;1;5;1;1;1;1;1;48;2;3;1;2;1 645,49;1 405,09
3;16;opolskie;3;1;2;1;1;1;1;48;2;3;3;4;3 269,20;3 424,86
3;16;opolskie;3;1;2;1;1;1;1;48;2;3;3;4;5 169,29;3 063,83
3;16;opolskie;3;1;2;1;1;1;2;25;1;4;2;4;1 454,70;1 671,15
3;16;opolskie;12;5;2;1;1;1;1;62;3;2;3;4;2 996,90;2 799,05
3;16;opolskie;9;7;2;1;1;1;2;48;2;3;1;6;2 412,22;1 690,56
3;16;opolskie;11;5;2;1;1;1;1;34;2;3;2;1;782,34;750,64
3;16;opolskie;12;1;2;1;1;1;2;35;2;5;2;2;1 791,02;2 293,78
3;16;opolskie;11;7;2;1;1;1;1;35;2;3;3;1;23,6;934,9
3;16;opolskie;11;1;2;1;1;1;1;48;2;2;5;1;1 954,32;1 688,80
3;16;opolskie;1;1;1;1;1;1;1;63;3;4;2;2;1 515,12;1 468,00
3;16;opolskie;1;5;1;1;1;1;1;48;2;2;4;2;2 555,91;2 620,66
3;16;opolskie;11;5;2;1;1;1;1;48;2;3;2;1;1 206,78;1 699,97
3;16;opolskie;1;1;2;1;1;1;1;48;2;3;3;2;4 723,98;3 120,07
3;16;opolskie;1;5;2;1;1;1;1;48;2;4;3;2;2 572,86;2 450,22
3;16;opolskie;12;5;1;1;1;1;1;48;2;3;2;2;1 300,23;1 330,49
3;16;opolskie;1;5;1;1;1;1;1;48;2;2;3;2;4 338,00;5 701,66
3;18;podkarpackie;3;1;2;1;1;2;1;53;2;3;3;4;2 617,30;2 160,51
3;18;podkarpackie;3;4;2;2;1;2;1;78;3;4;2;4;2 200,00;1 678,97
3;18;podkarpackie;3;1;2;1;1;1;1;58;3;2;4;4;3 974,20;4 043,56
3;18;podkarpackie;4;1;2;1;1;1;1;42;2;5;1;5;1 669,24;1 495,12
3;18;podkarpackie;11;6;2;1;1;1;1;59;3;4;3;1;1 049,14;942,96
3;18;podkarpackie;10;7;2;1;1;1;2;60;3;3;3;4;3 517,28;2 940,19
3;18;podkarpackie;12;6;2;1;1;1;2;45;2;5;1;2;1 438,26;934,18
3;18;podkarpackie;11;6;2;1;1;1;1;50;2;4;2;1;833,6;1 135,60
3;18;podkarpackie;8;1;2;1;1;1;1;61;4;2;3;4;2 619,80;3 121,82
3;18;podkarpackie;11;5;2;1;1;1;1;44;2;3;3;1;1 200,00;813,97
3;18;podkarpackie;2;1;1;1;1;1;1;50;3;2;4;3;2 511,35;2 048,18
3;18;podkarpackie;11;5;1;2;1;2;1;25;1;4;2;1;977,39;675,1
3;18;podkarpackie;8;4;2;2;1;2;2;49;2;4;2;6;4 149,20;2 888,79
3;18;podkarpackie;11;6;2;3;1;1;1;32;1;2;4;;;
3;18;podkarpackie;8;1;1;1;1;1;1;58;3;3;4;4;8 158,97;6 799,02
3;18;podkarpackie;4;1;2;1;1;1;1;53;2;3;3;5;3 385,71;3 193,52
3;18;podkarpackie;1;1;2;1;1;1;2;33;2;3;3;2;2 971,30;9 855,45
3;18;podkarpackie;11;5;2;1;1;1;1;45;2;3;4;1;1 032,90;1 071,36
3;18;podkarpackie;11;5;2;1;1;1;1;37;2;2;4;1;1 166,46;1 436,68
3;18;podkarpackie;12;5;2;1;1;1;1;57;3;4;1;2;666,34;682,94
3;18;podkarpackie;3;1;2;1;1;1;2;42;2;4;2;4;1 372,00;1 345,02
3;18;podkarpackie;3;1;2;1;1;1;1;57;3;3;3;4;2 408,61;2 040,14
3;18;podkarpackie;3;4;2;3;1;2;1;130;5;3;3;4;2 600,00;2 527,70
3;18;podkarpackie;1;5;2;3;1;1;1;48;2;3;3;2;1 852,41;3 029,74
3;18;podkarpackie;3;1;2;1;1;1;1;44;2;3;3;4;2 501,46;2 033,93
3;18;podkarpackie;11;5;2;1;1;1;1;42;2;3;4;1;1 115,50;866,7
3;18;podkarpackie;11;5;2;1;1;1;1;28;1;2;4;1;1 839,67;1 261,53
3;18;podkarpackie;11;5;2;1;1;1;1;42;2;4;2;1;889,74;888,3
3;18;podkarpackie;1;5;1;1;1;1;1;43;2;3;4;2;2 370,34;1 570,55
3;18;podkarpackie;12;1;2;1;1;1;1;35;2;4;2;2;1 238,00;1 323,84
3;18;podkarpackie;11;1;2;1;1;1;1;43;2;2;4;1;1 700,00;1 454,83
3;18;podkarpackie;11;5;2;1;1;1;1;45;3;3;3;1;1 128,60;1 222,72
3;18;podkarpackie;1;1;2;1;1;1;1;45;3;3;3;2;2 140,55;1 877,63
3;18;podkarpackie;4;1;2;1;1;1;1;45;3;3;3;5;2 050,33;2 404,95
3;18;podkarpackie;2;1;2;1;1;1;1;44;2;3;3;3;1 600,00;1 624,84
3;18;podkarpackie;3;1;2;1;1;1;1;38;2;5;1;4;1 218,00;1 342,95
3;18;podkarpackie;10;5;2;1;1;1;1;43;2;5;1;2;951,03;856,45
3;18;podkarpackie;12;5;2;1;1;1;1;43;2;3;3;2;1 736,32;1 370,63
3;18;podkarpackie;2;1;2;1;1;1;1;43;2;2;5;3;3 000,00;2 564,76
3;18;podkarpackie;12;1;2;1;1;1;1;43;2;2;4;2;2 289,37;1 550,76
3;18;podkarpackie;3;1;2;1;1;1;1;43;2;4;1;4;2 107,89;1 494,37
3;18;podkarpackie;11;5;2;1;1;1;1;45;3;3;3;1;1 435,68;1 487,97
3;18;podkarpackie;12;1;1;1;1;1;1;35;2;2;5;3;3 522,60;3 162,73
3;18;podkarpackie;1;5;2;1;1;1;1;42;2;3;3;2;1 938,09;1 472,15
3;18;podkarpackie;4;1;2;1;1;1;1;45;3;3;2;5;2 764,40;2 530,57
3;18;podkarpackie;2;1;2;1;1;1;1;43;2;4;2;3;1 594,04;1 745,63
3;18;podkarpackie;1;5;2;1;1;1;1;35;2;3;3;2;1 634,36;1 583,80
3;18;podkarpackie;6;1;2;1;1;1;1;44;2;5;1;2;1 554,50;1 581,84
3;18;podkarpackie;1;5;2;1;1;1;1;67;3;3;4;2;2 353,62;2 894,10
3;18;podkarpackie;2;6;2;1;1;1;1;53;3;5;1;3;1 241,72;1 322,46
3;18;podkarpackie;11;1;2;1;1;1;1;53;2;2;3;1;4 369,60;1 615,38
3;18;podkarpackie;1;7;2;1;1;1;1;68;3;3;3;2;1 870,20;2 163,95
3;18;podkarpackie;11;1;2;1;1;1;1;68;4;5;2;1;2 990,70;2 879,52
3;18;podkarpackie;1;5;1;1;1;1;1;67;3;2;4;2;2 445,44;2 279,21
3;18;podkarpackie;2;4;2;1;1;1;1;53;2;2;4;3;2 684,69;2 088,42
3;18;podkarpackie;2;1;2;1;1;1;1;74;3;3;3;3;2 802,00;3 290,38
3;18;podkarpackie;1;5;1;1;1;1;1;67;3;3;3;2;2 291,00;3 209,98
3;18;podkarpackie;11;1;2;1;1;1;2;25;1;3;2;1;1 482,00;1 183,38
3;18;podkarpackie;2;4;2;1;1;1;1;51;2;2;3;3;3 580,00;3 695,81
3;18;podkarpackie;12;1;2;1;1;1;1;54;3;4;3;2;1 678,53;1 532,64
3;18;podkarpackie;1;5;1;1;1;1;1;53;2;2;5;2;2 637,90;1 719,50
3;18;podkarpackie;12;6;2;1;1;1;1;54;3;3;3;2;1 485,09;1 388,24
3;18;podkarpackie;8;1;1;1;1;1;1;68;3;2;4;6;5 717,40;5 096,77
3;18;podkarpackie;2;1;1;1;1;1;1;31;2;5;1;3;811,55;1 212,04
3;18;podkarpackie;11;7;2;1;3;1;2;46;3;2;3;1;428,89;845,51
3;18;podkarpackie;3;5;2;1;1;1;1;54;3;5;1;4;2 089,03;1 543,75
3;18;podkarpackie;1;5;2;1;1;1;1;67;3;3;3;2;2 205,00;1 134,01
3;18;podkarpackie;11;1;2;1;1;1;1;68;3;3;3;1;1 870,13;2 049,62
3;18;podkarpackie;12;1;2;1;1;1;2;53;3;3;3;4;2 446,50;2 202,11
3;18;podkarpackie;6;1;2;1;1;1;1;53;2;3;2;3;4 109,50;3 021,83
3;18;podkarpackie;3;7;2;1;1;1;2;20;1;5;2;4;603;537,12
3;18;podkarpackie;9;1;2;1;1;1;1;64;3;3;3;3;2 947,90;2 420,36
2;20;podlaskie;11;5;2;1;1;1;1;51;2;2;4;1;1 646,24;816,33
2;20;podlaskie;11;5;2;1;1;1;1;38;1;2;4;1;1 102,82;1 395,95
2;20;podlaskie;11;5;2;1;1;1;1;25;1;3;3;1;700;712,11
2;20;podlaskie;11;7;2;1;1;1;1;32;2;3;3;1;1 805,98;1 741,06
2;20;podlaskie;6;1;2;1;1;1;1;40;1;3;3;3;3 968,00;2 442,40
2;20;podlaskie;2;1;2;1;1;1;1;40;1;3;3;3;2 210,80;2 665,74
2;20;podlaskie;1;5;2;1;1;1;1;50;2;2;4;2;2 100,90;1 454,94
2;20;podlaskie;1;5;1;1;1;1;1;48;2;2;4;2;2 421,71;2 384,82
2;20;podlaskie;8;4;2;1;1;1;1;81;4;3;2;6;3 500,00;2 654,45
2;20;podlaskie;12;5;2;1;1;1;1;56;3;3;3;4;2 479,40;4 470,33
2;20;podlaskie;12;5;2;1;1;1;1;48;2;3;3;3;1 860,35;1 717,29
2;20;podlaskie;1;5;2;1;1;1;1;51;2;3;3;2;1 900,00;2 174,19
2;20;podlaskie;12;5;2;1;1;1;2;40;1;5;1;2;675,97;550,25
2;20;podlaskie;6;7;2;1;1;1;2;55;2;5;1;3;485;542
2;20;podlaskie;2;7;2;1;1;1;2;49;2;5;1;3;579,35;513,93
2;20;podlaskie;3;1;2;1;1;1;1;42;2;3;4;4;2 630,00;5 344,84
2;20;podlaskie;1;7;2;1;1;1;1;71;2;2;4;2;3 200,00;2 361,78
2;20;podlaskie;11;6;2;1;2;5;2;80;3;3;3;1;895;1 189,01
2;20;podlaskie;11;6;2;1;1;1;1;21;1;3;3;1;750,15;821,03
2;20;podlaskie;11;6;2;1;1;1;2;33;1;3;3;1;731,9;1 475,22
2;20;podlaskie;3;1;2;1;1;1;1;50;2;2;4;4;4 114,97;4 357,71
2;20;podlaskie;10;5;2;1;1;1;1;50;2;4;1;3;1 004,77;1 022,17
2;20;podlaskie;8;1;2;1;1;1;1;70;3;2;4;4;6 033,41;4 425,50
2;20;podlaskie;11;6;2;1;1;1;1;37;1;3;2;1;1 020,20;967,64
2;20;podlaskie;3;1;2;1;1;1;1;81;4;1;6;4;4 500,00;5 014,90
2;20;podlaskie;11;5;2;1;1;1;1;47;2;1;5;1;2 014,10;721,45
2;20;podlaskie;12;5;2;1;3;3;2;44;2;5;1;3;662,8;402,16
2;20;podlaskie;1;1;2;1;1;1;2;39;2;3;3;2;600;668,07
2;20;podlaskie;9;1;2;1;1;1;1;61;3;4;2;5;1 919,42;2 203,45
2;20;podlaskie;2;6;2;1;1;1;1;30;1;3;3;3;1 070,00;1 527,44
2;20;podlaskie;11;7;2;3;3;3;2;48;3;4;2;;;
2;20;podlaskie;2;7;2;1;1;1;1;38;1;5;1;3;668,5;846,87
2;20;podlaskie;2;4;2;1;1;1;1;51;2;5;1;3;1 200,00;899,13
2;20;podlaskie;11;6;2;1;1;1;1;52;2;3;2;1;800;926,33
2;20;podlaskie;3;1;2;1;1;1;1;33;2;3;2;4;1 872,95;1 049,19
2;20;podlaskie;11;7;2;1;1;1;1;36;1;3;2;1;600;1 004,42
2;20;podlaskie;11;7;2;3;2;3;2;40;2;3;2;1;447,5;512,06
2;20;podlaskie;2;7;2;1;1;1;1;49;2;4;1;3;910,42;930,93
2;20;podlaskie;11;6;2;1;1;1;1;51;2;2;4;1;1 400,00;1 038,08
2;20;podlaskie;8;4;2;1;1;1;1;52;2;2;4;5;5 306,31;3 649,13
2;20;podlaskie;3;4;2;1;1;1;1;45;2;3;3;4;3 100,00;2 631,58
2;20;podlaskie;11;6;2;1;1;1;1;37;1;3;3;1;758,96;618,57
2;20;podlaskie;11;6;2;1;2;5;2;32;2;4;2;1;780,46;786,8
2;20;podlaskie;12;5;2;1;2;3;2;40;2;4;2;2;1 135,00;882,94
2;20;podlaskie;3;7;2;1;1;1;2;31;1;2;2;4;600;4 357,22
2;20;podlaskie;1;1;2;1;1;1;1;50;2;3;3;2;2 705,00;10 199,65
2;20;podlaskie;11;7;2;1;1;1;2;40;2;4;2;1;1 164,58;1 261,86
2;20;podlaskie;12;5;2;1;1;1;1;45;2;3;2;2;840,28;895,94
2;20;podlaskie;12;5;2;1;1;1;2;48;2;4;2;2;818,08;754,97
2;20;podlaskie;12;1;2;1;1;1;1;48;3;3;3;3;1 707,00;1 980,79
2;20;podlaskie;11;5;2;1;1;1;1;60;3;4;2;1;721,2;666,46
2;20;podlaskie;11;6;2;1;1;1;1;38;2;3;2;1;874,9;1 196,71
2;20;podlaskie;2;1;2;1;1;1;1;59;3;3;3;3;1 930,00;2 350,81
2;20;podlaskie;11;7;2;1;1;1;1;60;3;2;4;1;1 525,00;1 791,39
2;20;podlaskie;3;5;1;1;1;1;1;48;2;2;4;4;3 800,71;4 037,73
2;20;podlaskie;8;5;2;1;1;1;1;62;3;3;3;4;3 379,00;2 171,54
2;20;podlaskie;1;5;2;1;1;1;1;72;4;2;3;2;1 830,34;1 829,92
2;20;podlaskie;3;1;2;1;1;1;1;48;3;3;3;4;3 534,38;2 847,52
2;20;podlaskie;3;1;2;1;1;1;1;48;3;3;2;4;1 704,00;2 327,42
2;20;podlaskie;11;5;2;1;1;1;2;32;2;3;3;1;701,8;457,07
2;20;podlaskie;3;1;2;1;1;1;1;49;2;2;4;4;3 000,00;3 953,49
2;20;podlaskie;11;5;2;1;1;1;1;48;2;3;4;1;1 463,90;5 825,95
2;20;podlaskie;2;1;2;1;1;1;1;32;2;3;3;3;1 353,90;1 405,00
2;20;podlaskie;11;5;2;1;1;1;1;32;2;3;3;1;967,57;636,65
2;20;podlaskie;1;5;1;1;1;1;1;72;4;2;4;2;2 588,58;2 847,11
2;20;podlaskie;6;1;2;1;1;1;1;32;1;3;2;2;1 207,00;1 949,20
2;20;podlaskie;6;1;2;1;1;1;1;60;3;4;2;2;1 277,86;1 805,28
2;20;podlaskie;1;7;2;1;1;1;1;48;3;3;3;2;1 515,00;1 117,98
2;20;podlaskie;3;1;2;1;1;1;1;39;2;2;3;4;3 516,00;2 846,05
2;20;podlaskie;3;1;2;1;1;1;2;38;2;3;3;4;1 864,60;1 252,18
2;20;podlaskie;8;1;2;1;1;1;1;60;3;2;3;4;3 210,20;4 299,23
2;20;podlaskie;8;1;2;1;1;1;1;48;3;4;1;5;1 916,84;1 717,37
2;20;podlaskie;2;4;2;1;1;1;1;48;2;3;2;3;2 600,00;2 469,87
2;20;podlaskie;11;7;2;1;1;1;2;17;1;2;4;1;953,7;922,98
2;20;podlaskie;11;7;2;1;1;1;2;13;1;2;4;1;686,28;646,25
2;20;podlaskie;11;7;2;1;1;1;2;13;1;2;4;1;877,25;853,81
2;20;podlaskie;11;7;2;1;1;1;1;16;1;3;4;1;919,5;907,06
2;20;podlaskie;11;7;2;1;1;1;1;18;1;3;4;1;440,1;421,94
2;20;podlaskie;11;7;2;1;1;1;1;26;1;2;4;1;1 215,60;1 355,74
2;20;podlaskie;6;7;2;1;1;1;1;47;3;5;2;3;1 080,60;1 066,09
2;20;podlaskie;2;1;2;1;1;1;1;48;2;2;4;3;5 403,88;2 793,73
2;20;podlaskie;4;1;2;1;1;1;1;72;4;3;4;5;2 758,41;2 227,26
2;20;podlaskie;2;4;2;1;1;1;1;49;2;2;4;3;3 001,50;4 080,80
2;20;podlaskie;1;1;2;1;1;1;1;60;3;3;3;2;2 209,29;2 658,09
2;20;podlaskie;2;1;2;3;1;2;1;30;2;2;3;3;1 730,00;3 295,08
2;20;podlaskie;12;5;2;3;2;2;1;75;5;3;2;2;677,83;627,15
2;20;podlaskie;8;5;2;1;1;1;1;60;3;2;4;4;3 573,00;3 980,09
2;20;podlaskie;2;4;2;1;1;1;1;42;2;3;3;3;3 510,60;1 985,44
2;20;podlaskie;2;1;2;1;1;1;1;46;2;2;4;3;3 754,50;2 520,71
2;20;podlaskie;4;2;1;3;2;2;1;90;4;3;2;5;1 670,00;2 555,00
2;20;podlaskie;11;5;2;1;1;1;1;48;2;3;2;1;722,3;744,37
2;20;podlaskie;9;1;2;1;1;1;1;52;2;2;4;3;3 458,44;1 488,67
2;20;podlaskie;3;7;2;1;1;1;1;68;4;2;5;4;0;7 260,33
2;20;podlaskie;3;5;2;1;1;1;1;65;3;3;3;4;2 984,00;3 089,84
2;20;podlaskie;2;1;2;1;1;1;1;59;3;2;4;3;4 883,10;3 378,53
2;20;podlaskie;4;4;2;1;1;1;1;49;3;2;4;5;3 943,20;3 452,20
2;20;podlaskie;11;1;2;1;1;1;1;48;3;3;4;1;1 200,00;958,04
2;20;podlaskie;4;1;2;1;1;1;1;72;4;3;2;5;3 019,94;2 519,61
2;20;podlaskie;2;2;1;1;1;1;1;57;3;3;4;3;4 445,40;4 008,06
2;20;podlaskie;4;1;2;1;1;1;1;60;3;3;3;5;3 516,90;3 067,42
2;20;podlaskie;2;1;2;1;1;1;1;59;3;4;1;3;1 845,29;1 907,53
2;20;podlaskie;3;1;2;1;1;1;1;60;3;2;2;4;4 888,90;3 799,29
2;20;podlaskie;1;5;1;3;1;2;1;80;3;2;4;2;2 262,52;1 791,60
2;20;podlaskie;3;2;1;1;1;1;1;60;3;4;3;4;2 560,80;2 083,86
2;20;podlaskie;3;1;1;1;1;1;1;48;3;3;3;4;3 626,25;2 421,10
2;20;podlaskie;12;5;1;3;1;2;1;110;3;3;3;3;2 633,13;2 891,60
2;20;podlaskie;1;6;2;1;1;1;1;52;3;3;3;2;1 420,35;1 394,13
2;20;podlaskie;2;1;2;1;1;1;1;52;3;4;3;3;2 040,00;2 285,62
2;20;podlaskie;11;5;2;1;1;1;1;72;4;3;4;1;1 154,16;889,81
2;20;podlaskie;6;7;2;1;1;1;1;48;3;5;1;4;947,24;838,36
2;20;podlaskie;2;4;2;3;1;2;1;60;2;3;3;3;1 416,50;1 396,50
2;20;podlaskie;11;1;2;1;1;1;1;48;3;3;5;1;2 122,30;992,15
2;20;podlaskie;2;1;2;1;1;1;1;73;4;1;6;3;10 741,01;4 217,12
2;20;podlaskie;4;1;1;3;1;4;1;80;3;3;3;5;2 854,00;2 547,07
2;20;podlaskie;3;1;2;1;1;1;1;60;3;3;3;4;2 082,00;3 775,62
2;20;podlaskie;3;1;2;1;1;1;1;60;3;4;2;4;1 106,40;1 505,90
2;20;podlaskie;12;1;2;1;1;1;1;44;2;2;5;2;4 256,20;6 085,85
2;20;podlaskie;3;1;2;1;1;1;1;72;4;2;4;4;3 944,00;4 388,91
2;20;podlaskie;6;7;2;1;1;1;2;37;2;5;1;2;450;420,51
2;20;podlaskie;1;5;2;1;1;1;1;47;2;3;3;2;1 191,99;1 036,55
2;20;podlaskie;1;1;2;1;1;1;1;47;2;4;2;2;3 605,00;3 543,77
2;20;podlaskie;3;1;2;1;1;1;1;48;3;4;3;4;2 142,50;1 795,92
2;20;podlaskie;1;1;2;1;1;1;1;72;4;3;4;2;2 800,00;3 678,59
2;20;podlaskie;3;1;2;1;1;1;1;54;3;3;4;4;1 782,40;1 269,82
2;20;podlaskie;11;5;2;1;1;1;1;27;1;4;3;1;828,5;894,67
2;20;podlaskie;1;5;2;1;1;1;1;43;2;3;3;2;2 154,90;1 906,44
2;20;podlaskie;2;1;2;1;1;1;1;40;1;5;2;3;1 575,09;1 486,40
2;20;podlaskie;2;6;2;1;1;1;1;37;2;3;3;3;1 769,38;1 502,09
2;20;podlaskie;11;1;2;1;1;1;1;36;2;3;3;1;890;802,43
2;20;podlaskie;2;4;2;1;1;1;1;40;1;2;4;3;2 239,00;1 496,81
2;20;podlaskie;3;6;2;1;1;1;2;42;2;5;1;4;1 216,00;771,76
2;20;podlaskie;11;7;2;1;1;1;2;23;1;4;3;1;721,86;499,87
2;20;podlaskie;11;5;2;1;1;1;1;45;2;3;3;1;1 405,54;1 308,50
2;20;podlaskie;8;1;2;1;1;1;1;45;2;3;4;4;2 221,38;1 805,59
2;20;podlaskie;2;1;2;1;1;1;1;40;1;2;4;3;3 015,77;2 191,59
2;20;podlaskie;10;5;2;1;1;1;1;26;1;4;2;2;1 390,99;1 673,94
2;20;podlaskie;4;1;2;1;1;1;2;43;1;4;2;5;1 250,00;1 104,25
2;20;podlaskie;4;1;2;1;1;1;1;56;3;3;3;5;2 382,72;3 384,48
2;20;podlaskie;1;5;1;1;1;1;1;54;3;3;4;2;2 338,87;1 790,54
2;20;podlaskie;2;1;2;1;1;1;1;51;3;3;3;3;1 842,50;1 127,70
2;20;podlaskie;1;5;2;1;1;1;1;42;2;3;4;2;1 818,00;960,73
2;20;podlaskie;1;5;2;1;1;1;1;55;3;2;4;2;2 300,00;715,14
2;20;podlaskie;4;1;2;1;1;1;1;48;2;4;3;5;1 364,20;1 491,27
2;20;podlaskie;2;4;2;1;1;1;1;63;3;2;4;3;2 000,00;2 793,39
2;20;podlaskie;11;6;2;1;1;1;2;23;1;5;1;1;550,27;557,79
2;20;podlaskie;4;4;2;1;1;1;1;36;2;3;3;5;2 487,60;1 752,84
2;20;podlaskie;10;5;2;1;1;1;1;53;2;3;3;4;2 728,89;2 114,17
2;22;pomorskie;1;5;2;1;1;2;1;75;3;3;3;2;2 094,90;1 755,24
2;22;pomorskie;4;4;2;3;1;2;1;95;4;1;6;5;5 200,00;5 012,30
2;22;pomorskie;3;1;2;1;1;2;1;43;2;4;1;4;877,33;938,53
2;22;pomorskie;1;1;2;1;1;2;1;25;1;3;4;2;1 650,71;1 121,36
2;22;pomorskie;12;5;1;3;1;2;1;110;5;3;3;3;1 889,82;961,51
2;22;pomorskie;12;6;1;3;1;2;1;120;5;2;4;2;2 128,99;1 744,13
2;22;pomorskie;6;1;2;1;1;3;2;27;2;3;3;2;780;1 095,94
2;22;pomorskie;12;6;2;1;1;3;1;42;2;3;4;3;4 356,16;3 394,00
